t_unix,t_rel_s,enc_m1,enc_m2,slot0_bus1_ax,slot0_bus1_ay,slot0_bus1_az,slot0_bus1_gx,slot0_bus1_gy,slot0_bus1_gz,slot1_bus1_ax,slot1_bus1_ay,slot1_bus1_az,slot1_bus1_gx,slot1_bus1_gy,slot1_bus1_gz
1780408892.319263,19.544859,-53,82,-15,-227,-16558,-46,-9,48,-15,-227,-16558,-46,-9,48
1780408892.338404,19.564000,-53,82,-115,-201,-16519,-27,-11,41,-115,-201,-16519,-27,-11,41
1780408892.357440,19.583036,-53,82,-51,-177,-16553,-43,1,34,-51,-177,-16553,-43,1,34
1780408892.376475,19.602071,-53,82,-55,-255,-16556,-31,-11,49,-55,-255,-16556,-31,-11,49
1780408892.395502,19.621098,-53,82,-46,-227,-16599,-50,-11,46,-46,-227,-16599,-50,-11,46
1780408892.414526,19.640121,-53,82,-77,-182,-16503,-29,-11,50,-77,-182,-16503,-29,-11,50
1780408892.433520,19.659116,-53,82,-109,-242,-16579,-24,-8,44,-109,-242,-16579,-24,-8,44
1780408892.452607,19.678203,-53,82,-51,-216,-16508,-41,-4,49,-51,-216,-16508,-41,-4,49
1780408892.471566,19.697161,-53,82,-66,-200,-16521,-39,-15,27,-66,-200,-16521,-39,-15,27
1780408892.490574,19.716170,-53,82,-30,-229,-16543,-30,-15,41,-30,-229,-16543,-30,-15,41
1780408892.509568,19.735164,-53,82,-67,-241,-16549,-43,5,42,-67,-241,-16549,-43,5,42
1780408892.528583,19.754178,-53,82,-67,-206,-16537,-42,-11,41,-67,-206,-16537,-42,-11,41
1780408892.547551,19.773147,-53,82,-81,-227,-16586,-25,-7,49,-81,-227,-16586,-25,-7,49
1780408892.566535,19.792130,-53,82,-34,-265,-16538,-56,-6,42,-34,-265,-16538,-56,-6,42
1780408892.585567,19.811162,-53,82,-29,-228,-16555,-57,-3,39,-29,-228,-16555,-57,-3,39
1780408892.604592,19.830188,-53,82,-47,-198,-16516,-34,-10,41,-47,-198,-16516,-34,-10,41
1780408892.623573,19.849168,-53,82,-50,-231,-16499,-42,-1,22,-50,-231,-16499,-42,-1,22
1780408892.642610,19.868206,-53,82,-45,-245,-16512,-36,1,36,-45,-245,-16512,-36,1,36
1780408892.661592,19.887187,-53,82,-4,-240,-16555,-55,-5,18,-4,-240,-16555,-55,-5,18
1780408892.680620,19.906215,-53,82,-15,-236,-16533,-28,-7,37,-15,-236,-16533,-28,-7,37
1780408892.699619,19.925214,-53,82,-99,-265,-16569,-49,-16,36,-99,-265,-16569,-49,-16,36
1780408892.718560,19.944155,-53,82,-131,-238,-16515,-36,-8,32,-131,-238,-16515,-36,-8,32
1780408892.737493,19.963089,-53,82,-69,-184,-16510,-45,3,43,-69,-184,-16510,-45,3,43
1780408892.756462,19.982057,-53,82,-93,-243,-16554,-42,3,33,-93,-243,-16554,-42,3,33
1780408892.775425,20.001021,-53,82,-62,-236,-16530,-61,-16,42,-62,-236,-16530,-61,-16,42
1780408892.794395,20.019991,-53,82,-58,-230,-16552,-39,-16,20,-58,-230,-16552,-39,-16,20
1780408892.813329,20.038925,-53,82,-44,-195,-16572,-30,8,28,-44,-195,-16572,-30,8,28
1780408892.832295,20.057891,-53,82,-63,-227,-16557,-37,7,40,-63,-227,-16557,-37,7,40
1780408892.851221,20.076817,-53,82,-73,-226,-16507,-40,-11,43,-73,-226,-16507,-40,-11,43
1780408892.870196,20.095792,-53,82,-65,-231,-16509,-39,-14,37,-65,-231,-16509,-39,-14,37
1780408892.889173,20.114769,-53,82,-59,-247,-16525,-24,-7,35,-59,-247,-16525,-24,-7,35
1780408892.908182,20.133778,-53,82,-65,-234,-16520,-40,-13,32,-65,-234,-16520,-40,-13,32
1780408892.927134,20.152730,-53,82,-69,-241,-16550,-24,-4,27,-69,-241,-16550,-24,-4,27
1780408892.946132,20.171728,-53,82,-37,-214,-16481,-30,-18,42,-37,-214,-16481,-30,-18,42
1780408892.965075,20.190670,-53,82,-48,-223,-16569,-37,-6,31,-48,-223,-16569,-37,-6,31
1780408892.984041,20.209637,-53,82,-91,-224,-16491,-33,3,30,-91,-224,-16491,-33,3,30
1780408893.003007,20.228603,-53,82,-58,-226,-16506,-29,8,24,-58,-226,-16506,-29,8,24
1780408893.021970,20.247566,-53,82,-35,-252,-16536,-21,2,46,-35,-252,-16536,-21,2,46
1780408893.040904,20.266500,-53,82,-85,-247,-16495,-38,14,30,-85,-247,-16495,-38,14,30
1780408893.059830,20.285426,-53,82,-66,-195,-16566,-28,-15,14,-66,-195,-16566,-28,-15,14
1780408893.078802,20.304397,-53,82,-61,-262,-16509,-38,-11,52,-61,-262,-16509,-38,-11,52
1780408893.097786,20.323382,-53,82,-60,-246,-16535,-41,-11,41,-60,-246,-16535,-41,-11,41
1780408893.116755,20.342350,-53,82,-115,-253,-16579,-67,-12,61,-115,-253,-16579,-67,-12,61
1780408893.135686,20.361282,-53,82,-82,-211,-16550,-41,-8,43,-82,-211,-16550,-41,-8,43
1780408893.154618,20.380213,-53,82,-25,-258,-16536,-41,-5,38,-25,-258,-16536,-41,-5,38
1780408893.173552,20.399148,-53,82,-68,-224,-16576,-52,4,36,-68,-224,-16576,-52,4,36
1780408893.192656,20.418252,-53,82,-42,-215,-16491,-22,-9,52,-42,-215,-16491,-22,-9,52
1780408893.211624,20.437220,-53,82,-34,-225,-16557,-38,4,38,-34,-225,-16557,-38,4,38
1780408893.230554,20.456150,-53,82,-47,-223,-16577,-21,-6,34,-47,-223,-16577,-21,-6,34
1780408893.249484,20.475080,-53,82,-24,-261,-16522,-40,-17,41,-24,-261,-16522,-40,-17,41
1780408893.268557,20.494153,-53,82,-70,-233,-16547,-49,-6,38,-70,-233,-16547,-49,-6,38
1780408893.287799,20.513395,-53,82,-13,-203,-16519,-24,7,56,-13,-203,-16519,-24,7,56
1780408893.306941,20.532537,-53,82,-15,-250,-16551,-46,-1,34,-15,-250,-16551,-46,-1,34
1780408893.325978,20.551573,-53,82,-35,-221,-16548,-68,-10,29,-35,-221,-16548,-68,-10,29
1780408893.344964,20.570560,-53,82,-42,-199,-16513,-37,-20,37,-42,-199,-16513,-37,-20,37
1780408893.363949,20.589545,-53,82,-67,-233,-16626,-20,14,30,-67,-233,-16626,-20,14,30
1780408893.382932,20.608528,-53,82,-77,-293,-16560,-20,0,33,-77,-293,-16560,-20,0,33
1780408893.401963,20.627559,-53,82,-70,-208,-16548,-51,-10,34,-70,-208,-16548,-51,-10,34
1780408893.420928,20.646524,-53,82,-84,-225,-16558,-40,-14,29,-84,-225,-16558,-40,-14,29
1780408893.439886,20.665482,-53,82,-67,-228,-16478,-50,14,43,-67,-228,-16478,-50,14,43
1780408893.458840,20.684436,-53,82,-93,-269,-16551,-25,-10,30,-93,-269,-16551,-25,-10,30
1780408893.477821,20.703417,-53,82,-52,-262,-16565,-50,-12,40,-52,-262,-16565,-50,-12,40
1780408893.496847,20.722443,-53,82,-72,-270,-16502,-33,-22,43,-72,-270,-16502,-33,-22,43
1780408893.515786,20.741382,-53,82,-64,-231,-16546,-49,-8,45,-64,-231,-16546,-49,-8,45
1780408893.534720,20.760315,-53,82,-60,-187,-16557,-48,-10,40,-60,-187,-16557,-48,-10,40
1780408893.553652,20.779248,-53,82,-52,-239,-16586,-38,-1,23,-52,-239,-16586,-38,-1,23
1780408893.572635,20.798231,-53,82,-77,-260,-16512,-43,-1,42,-77,-260,-16512,-43,-1,42
1780408893.591638,20.817234,-53,82,-44,-216,-16506,-26,3,40,-44,-216,-16506,-26,3,40
1780408893.610615,20.836210,-53,82,-51,-242,-16509,-30,-5,43,-51,-242,-16509,-30,-5,43
1780408893.629576,20.855172,-53,82,-49,-271,-16541,-23,2,31,-49,-271,-16541,-23,2,31
1780408893.648552,20.874148,-53,82,-41,-253,-16586,-29,-10,45,-41,-253,-16586,-29,-10,45
1780408893.667487,20.893083,-53,82,-17,-172,-16585,-38,-9,42,-17,-172,-16585,-38,-9,42
1780408893.686466,20.912062,-53,82,-60,-252,-16544,-30,-8,27,-60,-252,-16544,-30,-8,27
1780408893.705445,20.931041,-53,82,-58,-252,-16543,-34,-7,44,-58,-252,-16543,-34,-7,44
1780408893.724426,20.950021,-53,82,-120,-238,-16608,-48,4,28,-120,-238,-16608,-48,4,28
1780408893.743360,20.968956,-53,82,-51,-256,-16520,-29,-11,45,-51,-256,-16520,-29,-11,45
1780408893.762293,20.987889,-53,82,-56,-243,-16493,-35,1,43,-56,-243,-16493,-35,1,43
1780408893.781263,21.006859,-53,82,-17,-199,-16582,-48,-9,34,-17,-199,-16582,-48,-9,34
1780408893.800239,21.025835,-53,82,-82,-238,-16538,-47,-19,48,-82,-238,-16538,-47,-19,48
1780408893.819177,21.044773,-53,82,-93,-248,-16553,-20,1,42,-93,-248,-16553,-20,1,42
1780408893.838182,21.063777,-53,82,-88,-243,-16532,-23,-1,39,-88,-243,-16532,-23,-1,39
1780408893.857116,21.082712,-53,82,-35,-238,-16581,-30,-2,30,-35,-238,-16581,-30,-2,30
1780408893.876057,21.101652,-53,82,-48,-202,-16503,-40,-1,53,-48,-202,-16503,-40,-1,53
1780408893.895031,21.120627,-53,82,-101,-195,-16524,-37,9,41,-101,-195,-16524,-37,9,41
1780408893.914052,21.139648,-53,82,-96,-248,-16511,-34,-10,36,-96,-248,-16511,-34,-10,36
1780408893.933007,21.158603,-53,82,-27,-252,-16507,-24,-9,42,-27,-252,-16507,-24,-9,42
1780408893.951956,21.177551,-53,82,-83,-268,-16604,-20,-3,37,-83,-268,-16604,-20,-3,37
1780408893.970883,21.196479,-53,82,-15,-257,-16563,-45,3,49,-15,-257,-16563,-45,3,49
1780408893.989879,21.215475,-53,82,-70,-235,-16607,-38,-2,26,-70,-235,-16607,-38,-2,26
1780408894.008868,21.234464,-53,82,-29,-230,-16598,-35,-9,36,-29,-230,-16598,-35,-9,36
1780408894.027809,21.253404,-53,82,-72,-223,-16551,-27,-5,46,-72,-223,-16551,-27,-5,46
1780408894.046741,21.272337,-53,82,-76,-232,-16546,-56,-3,33,-76,-232,-16546,-56,-3,33
1780408894.065664,21.291260,-53,82,-54,-211,-16522,-27,-12,36,-54,-211,-16522,-27,-12,36
1780408894.084686,21.310282,-53,82,-43,-237,-16570,-35,5,51,-43,-237,-16570,-35,5,51
1780408894.103676,21.329272,-53,82,-53,-247,-16549,-61,1,31,-53,-247,-16549,-61,1,31
1780408894.122613,21.348209,-53,82,-50,-196,-16543,-44,-16,33,-50,-196,-16543,-44,-16,33
1780408894.141545,21.367141,-53,82,-80,-257,-16529,-37,-6,44,-80,-257,-16529,-37,-6,44
1780408894.160577,21.386173,-53,82,-63,-208,-16536,-32,-10,44,-63,-208,-16536,-32,-10,44
1780408894.179595,21.405191,-53,82,-48,-194,-16499,-29,-5,49,-48,-194,-16499,-29,-5,49
1780408894.198613,21.424209,-53,82,-36,-200,-16574,-41,-11,34,-36,-200,-16574,-41,-11,34
1780408894.217580,21.443176,-53,82,-67,-281,-16555,-27,4,36,-67,-281,-16555,-27,4,36
1780408894.236552,21.462147,-53,82,-99,-234,-16533,-47,-2,37,-99,-234,-16533,-47,-2,37
1780408894.255486,21.481082,-53,82,-82,-216,-16573,-40,-1,40,-82,-216,-16573,-40,-1,40
1780408894.274563,21.500159,-53,82,-3,-249,-16501,-43,-1,44,-3,-249,-16501,-43,-1,44
1780408894.293591,21.519187,-53,82,-50,-253,-16504,-47,-8,43,-50,-253,-16504,-47,-8,43
1780408894.312753,21.538349,-53,82,-97,-207,-16574,-38,-5,30,-97,-207,-16574,-38,-5,30
1780408894.331774,21.557370,-53,82,-52,-192,-16593,-47,-5,36,-52,-192,-16593,-47,-5,36
1780408894.350755,21.576350,-53,82,-24,-210,-16571,-25,-2,51,-24,-210,-16571,-25,-2,51
1780408894.369709,21.595304,-53,82,-62,-242,-16530,-39,-8,41,-62,-242,-16530,-39,-8,41
1780408894.388738,21.614333,-53,82,-70,-244,-16506,-42,-1,33,-70,-244,-16506,-42,-1,33
1780408894.407718,21.633314,-53,82,-30,-217,-16518,-29,-1,46,-30,-217,-16518,-29,-1,46
1780408894.426664,21.652260,-53,82,-64,-256,-16577,-23,5,38,-64,-256,-16577,-23,5,38
1780408894.445597,21.671192,-53,82,-83,-236,-16555,-35,-12,52,-83,-236,-16555,-35,-12,52
1780408894.464576,21.690171,-53,82,-52,-206,-16485,-46,3,27,-52,-206,-16485,-46,3,27
1780408894.483534,21.709129,-53,82,-36,-239,-16580,-29,-7,32,-36,-239,-16580,-29,-7,32
1780408894.502607,21.728203,-53,82,-56,-258,-16568,-47,8,15,-56,-258,-16568,-47,8,15
1780408894.521552,21.747148,-53,82,-60,-238,-16541,-16,-7,22,-60,-238,-16541,-16,-7,22
1780408894.540526,21.766122,-53,82,17,-241,-16577,-19,-7,45,17,-241,-16577,-19,-7,45
1780408894.559464,21.785060,-53,82,-44,-265,-16539,-48,-9,44,-44,-265,-16539,-48,-9,44
1780408894.578449,21.804044,-53,82,-59,-229,-16529,-40,-25,43,-59,-229,-16529,-40,-25,43
1780408894.597467,21.823063,-53,82,-36,-252,-16528,-37,-11,48,-36,-252,-16528,-37,-11,48
1780408894.616433,21.842029,-53,82,-51,-234,-16523,-40,7,32,-51,-234,-16523,-40,7,32
1780408894.635387,21.860982,-53,82,2,-224,-16564,-45,-4,28,2,-224,-16564,-45,-4,28
1780408894.654328,21.879923,-53,82,-44,-208,-16498,-36,-32,39,-44,-208,-16498,-36,-32,39
1780408894.673234,21.898829,-53,82,-119,-229,-16537,-30,3,22,-119,-229,-16537,-30,3,22
1780408894.692202,21.917797,-53,82,-95,-285,-16568,-32,-13,35,-95,-285,-16568,-32,-13,35
1780408894.711187,21.936783,-53,82,-50,-210,-16591,-53,-22,41,-50,-210,-16591,-53,-22,41
1780408894.730176,21.955772,-53,82,-52,-226,-16592,-18,-10,42,-52,-226,-16592,-18,-10,42
1780408894.749143,21.974739,-53,82,-51,-265,-16598,-29,-7,33,-51,-265,-16598,-29,-7,33
1780408894.768100,21.993695,-53,82,-66,-264,-16582,-43,9,41,-66,-264,-16582,-43,9,41
1780408894.787052,22.012647,-53,82,-61,-181,-16550,-34,-3,25,-61,-181,-16550,-34,-3,25
1780408894.806080,22.031676,-53,82,-29,-181,-16536,-43,4,37,-29,-181,-16536,-43,4,37
1780408894.825028,22.050624,-53,82,-67,-257,-16517,-26,-3,28,-67,-257,-16517,-26,-3,28
1780408894.843951,22.069546,-53,82,-81,-223,-16478,-42,1,17,-81,-223,-16478,-42,1,17
1780408894.862886,22.088482,-53,82,-17,-208,-16553,-20,-8,44,-17,-208,-16553,-20,-8,44
1780408894.881828,22.107424,-53,82,-66,-200,-16526,-57,-9,44,-66,-200,-16526,-57,-9,44
1780408894.900827,22.126422,-53,82,-47,-257,-16543,-24,-9,54,-47,-257,-16543,-24,-9,54
1780408894.919759,22.145354,-53,82,-66,-200,-16536,-45,-6,44,-66,-200,-16536,-45,-6,44
1780408894.938689,22.164285,-53,82,-48,-190,-16550,-24,-4,43,-48,-190,-16550,-24,-4,43
1780408894.957634,22.183230,-53,82,-63,-227,-16493,-38,8,36,-63,-227,-16493,-38,8,36
1780408894.976618,22.202214,-53,82,-76,-230,-16556,-32,-17,47,-76,-230,-16556,-32,-17,47
1780408894.995592,22.221188,-53,82,-60,-229,-16526,-33,-1,41,-60,-229,-16526,-33,-1,41
1780408895.014563,22.240159,-53,82,-80,-199,-16568,-24,-6,17,-80,-199,-16568,-24,-6,17
1780408895.033507,22.259103,-53,82,-80,-250,-16582,-24,6,34,-80,-250,-16582,-24,6,34
1780408895.052580,22.278175,-53,82,-42,-225,-16491,-33,8,57,-42,-225,-16491,-33,8,57
1780408895.071520,22.297116,-53,82,-52,-207,-16606,-23,-11,32,-52,-207,-16606,-23,-11,32
1780408895.090526,22.316122,-53,82,-80,-247,-16567,-37,-12,41,-80,-247,-16567,-37,-12,41
1780408895.109505,22.335101,-53,82,-40,-194,-16573,-49,5,33,-40,-194,-16573,-49,5,33
1780408895.128486,22.354082,-53,82,-69,-195,-16515,-35,-4,49,-69,-195,-16515,-35,-4,49
1780408895.147424,22.373019,-53,82,-48,-233,-16562,-22,3,40,-48,-233,-16562,-22,3,40
1780408895.166367,22.391963,-53,82,-42,-258,-16559,-40,-8,34,-42,-258,-16559,-40,-8,34
1780408895.185331,22.410927,-53,82,-65,-177,-16528,-33,4,44,-65,-177,-16528,-33,4,44
1780408895.204358,22.429954,-53,82,-62,-193,-16538,-31,-4,35,-62,-193,-16538,-31,-4,35
1780408895.223291,22.448887,-53,82,-24,-259,-16572,-56,3,33,-24,-259,-16572,-56,3,33
1780408895.242226,22.467822,-53,82,-71,-232,-16520,-36,-2,28,-71,-232,-16520,-36,-2,28
1780408895.261143,22.486739,-53,82,-91,-230,-16551,-50,1,38,-91,-230,-16551,-50,1,38
1780408895.280448,22.506043,-53,82,-67,-259,-16564,-49,-15,54,-67,-259,-16564,-49,-15,54
1780408895.299555,22.525151,-53,82,-120,-231,-16523,-57,-2,29,-120,-231,-16523,-57,-2,29
1780408895.318575,22.544170,-53,82,-25,-239,-16497,-33,-11,30,-25,-239,-16497,-33,-11,30
1780408895.337576,22.563172,-53,82,-29,-226,-16539,-44,0,51,-29,-226,-16539,-44,0,51
1780408895.356185,22.581781,-53,82,5,-258,-16528,-32,3,21,5,-258,-16528,-32,3,21
1780408895.374352,22.599948,-53,82,-37,-203,-16527,-34,-6,30,-37,-203,-16527,-34,-6,30
1780408895.392435,22.618030,-53,82,-56,-227,-16550,-29,12,38,-56,-227,-16550,-29,12,38
1780408895.410520,22.636116,-53,82,-29,-237,-16512,-30,0,29,-29,-237,-16512,-30,0,29
1780408895.428562,22.654157,-53,82,-77,-299,-16508,-48,1,35,-77,-299,-16508,-48,1,35
1780408895.446621,22.672217,-53,82,-52,-234,-16549,-27,-5,20,-52,-234,-16549,-27,-5,20
1780408895.465533,22.691129,-53,82,-61,-201,-16539,-34,14,49,-61,-201,-16539,-34,14,49
1780408895.484557,22.710153,-53,82,-72,-263,-16555,-24,-10,28,-72,-263,-16555,-24,-10,28
1780408895.503548,22.729144,-53,82,-48,-258,-16546,-45,-10,26,-48,-258,-16546,-45,-10,26
1780408895.522560,22.748156,-53,82,-79,-196,-16569,-44,-13,31,-79,-196,-16569,-44,-13,31
1780408895.541495,22.767091,-53,82,-89,-277,-16599,-46,-12,41,-89,-277,-16599,-46,-12,41
1780408895.560471,22.786067,-53,82,-66,-269,-16525,-40,-15,33,-66,-269,-16525,-40,-15,33
1780408895.579441,22.805037,-53,82,-24,-269,-16555,-34,8,35,-24,-269,-16555,-34,8,35
1780408895.598495,22.824090,-53,82,-80,-218,-16513,-37,-2,35,-80,-218,-16513,-37,-2,35
1780408895.617439,22.843035,-53,82,-54,-284,-16536,-35,-14,33,-54,-284,-16536,-35,-14,33
1780408895.636430,22.862026,-53,82,-70,-236,-16528,-28,0,41,-70,-236,-16528,-28,0,41
1780408895.655369,22.880965,-53,82,-21,-167,-16474,-31,-9,36,-21,-167,-16474,-31,-9,36
1780408895.674313,22.899909,-53,82,-76,-258,-16556,-43,7,25,-76,-258,-16556,-43,7,25
1780408895.693264,22.918859,-53,82,-120,-239,-16579,-26,-7,28,-120,-239,-16579,-26,-7,28
1780408895.712239,22.937835,-53,82,-91,-183,-16502,-47,-6,42,-91,-183,-16502,-47,-6,42
1780408895.731176,22.956772,-53,82,-77,-222,-16548,-32,2,36,-77,-222,-16548,-32,2,36
1780408895.750197,22.975792,-53,82,-90,-219,-16500,-34,0,31,-90,-219,-16500,-34,0,31
1780408895.769123,22.994719,-53,82,-49,-211,-16593,-34,-4,46,-49,-211,-16593,-34,-4,46
1780408895.788079,23.013674,-53,82,-32,-218,-16517,-31,-2,47,-32,-218,-16517,-31,-2,47
1780408895.807056,23.032652,-53,82,-81,-254,-16474,-44,-10,29,-81,-254,-16474,-44,-10,29
1780408895.826022,23.051618,-53,82,-67,-268,-16542,-50,-7,41,-67,-268,-16542,-50,-7,41
1780408895.844947,23.070543,-53,82,-37,-234,-16587,-42,-3,23,-37,-234,-16587,-42,-3,23
1780408895.863867,23.089463,-53,82,-106,-211,-16558,-41,-14,53,-106,-211,-16558,-41,-14,53
1780408895.882815,23.108411,-53,82,-96,-254,-16553,-53,3,40,-96,-254,-16553,-53,3,40
1780408895.901784,23.127379,-53,82,-97,-235,-16532,-58,12,33,-97,-235,-16532,-58,12,33
1780408895.920745,23.146341,-53,82,-47,-240,-16543,-53,-13,42,-47,-240,-16543,-53,-13,42
1780408895.939676,23.165272,-53,82,-100,-210,-16517,-40,-7,47,-100,-210,-16517,-40,-7,47
1780408895.958659,23.184255,-53,82,-56,-251,-16566,-42,8,24,-56,-251,-16566,-42,8,24
1780408895.977622,23.203218,-53,82,-50,-224,-16497,-37,-7,28,-50,-224,-16497,-37,-7,28
1780408895.996612,23.222207,-53,82,-26,-220,-16497,-23,-15,39,-26,-220,-16497,-23,-15,39
1780408896.015594,23.241189,-53,82,-78,-207,-16583,-53,-7,25,-78,-207,-16583,-53,-7,25
1780408896.034538,23.260133,-53,82,-61,-269,-16495,-48,-1,34,-61,-269,-16495,-48,-1,34
1780408896.053495,23.279090,-53,82,-1,-219,-16509,-32,-7,39,-1,-219,-16509,-32,-7,39
1780408896.072565,23.298161,-53,82,-81,-236,-16599,-38,-14,30,-81,-236,-16599,-38,-14,30
1780408896.091577,23.317173,-53,82,-55,-254,-16544,-26,-9,43,-55,-254,-16544,-26,-9,43
1780408896.110541,23.336137,-53,82,-71,-238,-16513,-34,3,43,-71,-238,-16513,-34,3,43
1780408896.129469,23.355065,-53,82,-65,-228,-16500,-54,-4,45,-65,-228,-16500,-54,-4,45
1780408896.148457,23.374053,-53,82,-47,-254,-16566,-36,23,28,-47,-254,-16566,-36,23,28
1780408896.167401,23.392997,-53,82,-36,-220,-16491,-59,2,40,-36,-220,-16491,-59,2,40
1780408896.186371,23.411966,-53,82,-23,-210,-16547,-47,9,47,-23,-210,-16547,-47,9,47
1780408896.205350,23.430946,-53,82,-71,-255,-16555,-36,-1,37,-71,-255,-16555,-36,-1,37
1780408896.224321,23.449917,-53,82,-85,-205,-16557,-33,-18,48,-85,-205,-16557,-33,-18,48
1780408896.243257,23.468853,-53,82,-76,-198,-16573,-31,4,7,-76,-198,-16573,-31,4,7
1780408896.262207,23.487802,-53,82,-45,-219,-16528,-31,-8,37,-45,-219,-16528,-31,-8,37
1780408896.284130,23.509726,-53,82,-51,-199,-16526,-16,-19,38,-51,-199,-16526,-16,-19,38
1780408896.303251,23.528847,-53,82,-63,-250,-16504,-29,-13,31,-63,-250,-16504,-29,-13,31
1780408896.322268,23.547863,-53,82,-85,-236,-16567,-30,-10,37,-85,-236,-16567,-30,-10,37
1780408896.341313,23.566909,-53,82,-31,-200,-16526,-32,-23,45,-31,-200,-16526,-32,-23,45
1780408896.360377,23.585973,-53,82,-109,-282,-16630,-41,-7,27,-109,-282,-16630,-41,-7,27
1780408896.379356,23.604952,-53,82,-118,-197,-16586,-36,7,36,-118,-197,-16586,-36,7,36
1780408896.398357,23.623952,-53,82,-47,-220,-16551,-29,-7,34,-47,-220,-16551,-29,-7,34
1780408896.417360,23.642955,-53,82,-66,-269,-16553,-24,-9,39,-66,-269,-16553,-24,-9,39
1780408896.436383,23.661979,-53,82,-98,-233,-16569,-50,12,35,-98,-233,-16569,-50,12,35
1780408896.455331,23.680926,-53,82,-61,-223,-16551,-57,-5,34,-61,-223,-16551,-57,-5,34
1780408896.474273,23.699869,-53,82,-53,-231,-16546,-22,-2,31,-53,-231,-16546,-22,-2,31
1780408896.493245,23.718841,-53,82,-7,-228,-16511,-35,-4,30,-7,-228,-16511,-35,-4,30
1780408896.512242,23.737838,-53,82,-76,-224,-16516,-57,3,35,-76,-224,-16516,-57,3,35
1780408896.531195,23.756791,-53,82,-62,-196,-16538,-44,-3,37,-62,-196,-16538,-44,-3,37
1780408896.550196,23.775792,-53,82,-52,-249,-16528,-36,-7,38,-52,-249,-16528,-36,-7,38
1780408896.569141,23.794737,-53,82,-25,-259,-16602,-36,-11,38,-25,-259,-16602,-36,-11,38
1780408896.588187,23.813782,-53,82,-21,-222,-16522,-56,7,23,-21,-222,-16522,-56,7,23
1780408896.607170,23.832765,-53,82,-50,-254,-16491,-29,-8,38,-50,-254,-16491,-29,-8,38
1780408896.626174,23.851770,-53,82,-78,-225,-16571,-28,1,25,-78,-225,-16571,-28,1,25
1780408896.645128,23.870724,-53,82,-16,-277,-16526,-29,3,39,-16,-277,-16526,-29,3,39
1780408896.664066,23.889662,-53,82,9,-220,-16518,-43,-6,38,9,-220,-16518,-43,-6,38
1780408896.683004,23.908600,-53,82,-38,-173,-16493,-43,-11,27,-38,-173,-16493,-43,-11,27
1780408896.702060,23.927656,-53,82,-84,-228,-16539,-29,-5,21,-84,-228,-16539,-29,-5,21
1780408896.721015,23.946611,-53,82,-25,-204,-16546,-32,-4,31,-25,-204,-16546,-32,-4,31
1780408896.739958,23.965553,-53,82,-27,-238,-16518,-21,-9,51,-27,-238,-16518,-21,-9,51
1780408896.758941,23.984537,-53,82,-35,-225,-16544,-44,-13,27,-35,-225,-16544,-44,-13,27
1780408896.777912,24.003508,-53,82,-60,-246,-16575,-40,-7,52,-60,-246,-16575,-40,-7,52
1780408896.796879,24.022475,-53,82,-40,-214,-16506,-52,2,31,-40,-214,-16506,-52,2,31
1780408896.815848,24.041443,-53,82,-61,-207,-16531,-38,-8,43,-61,-207,-16531,-38,-8,43
1780408896.834766,24.060362,-53,82,-39,-249,-16560,-31,-19,58,-39,-249,-16560,-31,-19,58
1780408896.853694,24.079290,-53,82,-39,-230,-16509,-44,1,29,-39,-230,-16509,-44,1,29
1780408896.872679,24.098274,-53,82,-23,-203,-16523,-41,-11,37,-23,-203,-16523,-41,-11,37
1780408896.891649,24.117244,-53,82,-88,-222,-16530,-34,-2,36,-88,-222,-16530,-34,-2,36
1780408896.910623,24.136219,-53,82,-73,-266,-16541,-55,-30,30,-73,-266,-16541,-55,-30,30
1780408896.929569,24.155164,-53,82,-29,-199,-16556,-44,-8,51,-29,-199,-16556,-44,-8,51
1780408896.948521,24.174117,-53,82,-63,-267,-16512,-24,-3,36,-63,-267,-16512,-24,-3,36
1780408896.967456,24.193052,-53,82,-89,-261,-16561,-43,-12,37,-89,-261,-16561,-43,-12,37
1780408896.986414,24.212010,-53,82,-79,-273,-16578,-52,-6,38,-79,-273,-16578,-52,-6,38
1780408897.005401,24.230997,-53,82,-55,-249,-16483,-31,-1,25,-55,-249,-16483,-31,-1,25
1780408897.024396,24.249992,-53,82,-42,-220,-16536,-26,-12,30,-42,-220,-16536,-26,-12,30
1780408897.043314,24.268910,-53,82,-131,-219,-16557,-59,-4,30,-131,-219,-16557,-59,-4,30
1780408897.062279,24.287875,-53,82,-58,-224,-16580,-59,-24,28,-58,-224,-16580,-59,-24,28
1780408897.081236,24.306832,-53,82,-49,-235,-16586,-40,5,24,-49,-235,-16586,-40,5,24
1780408897.100233,24.325828,-53,82,-66,-237,-16604,-30,0,38,-66,-237,-16604,-30,0,38
1780408897.119208,24.344804,-53,82,-84,-237,-16530,-31,-19,48,-84,-237,-16530,-31,-19,48
1780408897.138207,24.363803,-53,82,-29,-247,-16522,-45,-16,40,-29,-247,-16522,-45,-16,40
1780408897.157176,24.382771,-53,82,-62,-210,-16595,-18,-4,33,-62,-210,-16595,-18,-4,33
1780408897.176170,24.401765,-53,82,-84,-278,-16525,-40,3,38,-84,-278,-16525,-40,3,38
1780408897.195157,24.420753,-53,82,-32,-248,-16601,-32,-1,23,-32,-248,-16601,-32,-1,23
1780408897.214195,24.439790,-53,82,-53,-220,-16533,-33,-6,49,-53,-220,-16533,-33,-6,49
